customer_id,contract,internet_service,tech_support,payment_method,paperless_billing,churn
4355-CVPVS,One year,Fiber optic,No,Bank transfer (automatic),No,No
4495-LHSSK,Month-to-month,DSL,No,Mailed check,No,No
5655-JSMZM,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5915-ANOEI,Two year,DSL,Yes,Mailed check,No,No
9861-PDSZP,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
4505-EXZHB,Month-to-month,Fiber optic,No,Electronic check,No,Yes
7225-CBZPL,Month-to-month,Fiber optic,No,Electronic check,Yes,No
6704-UTUKK,Month-to-month,DSL,No,Electronic check,Yes,No
4587-VVTOX,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2019-HDCZY,Two year,Fiber optic,No,Electronic check,No,No
4652-NNHNY,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
8788-DOXSU,One year,DSL,No,Bank transfer (automatic),Yes,No
7404-JLKQG,Month-to-month,DSL,No,Electronic check,No,No
7421-ZLUPA,Month-to-month,DSL,No,Mailed check,Yes,No
8972-HJWNV,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
3274-NSDWE,Two year,No,No internet service,Credit card (automatic),No,No
2632-IVXVF,Two year,Fiber optic,Yes,Credit card (automatic),No,No
3692-JHONH,One year,Fiber optic,No,Electronic check,Yes,No
8915-NNTRC,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
5914-GXMDA,One year,No,No internet service,Mailed check,No,No
7463-IFMQU,Two year,No,No internet service,Bank transfer (automatic),No,No
2920-RNCEZ,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
2541-YGPKE,One year,DSL,Yes,Credit card (automatic),No,No
8515-OCTJS,Two year,No,No internet service,Credit card (automatic),No,Yes
5382-TEMLV,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
3441-CGZJH,One year,DSL,Yes,Credit card (automatic),Yes,No
9592-ERDKV,One year,DSL,No,Mailed check,No,No
2860-RANUS,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
5261-QSHQM,Month-to-month,DSL,No,Electronic check,Yes,Yes
4778-IZARL,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
0432-CAJZV,Month-to-month,Fiber optic,No,Mailed check,No,No
7008-LZVOZ,Two year,No,No internet service,Credit card (automatic),Yes,No
8868-WOZGU,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
1200-TUZHR,Month-to-month,Fiber optic,No,Electronic check,No,No
9365-CSLBQ,Two year,No,No internet service,Mailed check,No,No
1334-FJSVR,Month-to-month,DSL,No,Electronic check,Yes,Yes
5884-FBCTL,Two year,No,No internet service,Bank transfer (automatic),No,No
7130-CTCUS,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
6242-FEGFD,Two year,Fiber optic,Yes,Mailed check,No,No
7625-XCQRH,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6194-HBGQN,One year,DSL,Yes,Credit card (automatic),Yes,No
7634-WSWDB,Month-to-month,DSL,No,Electronic check,Yes,No
6986-IXNDM,Month-to-month,Fiber optic,No,Electronic check,Yes,No
1731-TVIUK,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
2987-BJXIK,Two year,DSL,No,Mailed check,No,No
9769-TSBZE,Two year,DSL,Yes,Electronic check,No,No
0406-BPDVR,One year,Fiber optic,No,Credit card (automatic),Yes,Yes
0618-XWMSS,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
1395-WSWXR,Two year,No,No internet service,Mailed check,No,No
6023-GSSXW,Two year,DSL,No,Credit card (automatic),Yes,No
6752-APNJL,Month-to-month,DSL,No,Mailed check,No,No
5276-KQWHG,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
0420-HLGXF,Month-to-month,Fiber optic,No,Electronic check,Yes,No
7446-KQISO,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
9823-EALYC,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
0582-AVCLN,Two year,No,No internet service,Mailed check,No,No
5803-NQJZO,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
2565-JSLRY,Month-to-month,No,No internet service,Mailed check,Yes,Yes
2607-DHDAK,Two year,No,No internet service,Credit card (automatic),Yes,No
1073-XXCZD,Two year,No,No internet service,Bank transfer (automatic),No,No
0743-HRVFF,One year,DSL,Yes,Electronic check,Yes,No
4006-HKYHO,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
3727-JEZTU,Month-to-month,No,No internet service,Mailed check,No,No
8143-ETQTI,Two year,No,No internet service,Mailed check,Yes,No
6689-KXGBO,Month-to-month,DSL,No,Electronic check,No,Yes
9667-TKTVZ,Month-to-month,DSL,Yes,Mailed check,Yes,No
3657-COGMW,Month-to-month,Fiber optic,No,Credit card (automatic),No,No
8570-KLJYJ,One year,DSL,No,Mailed check,No,No
7754-IXRMC,Month-to-month,DSL,No,Mailed check,No,No
9473-CBZOP,One year,DSL,No,Mailed check,No,No
2969-WGHQO,One year,DSL,No,Electronic check,No,No
6615-NGGZJ,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4334-HOWRP,Two year,DSL,Yes,Credit card (automatic),Yes,No
4255-DDUOU,Month-to-month,No,No internet service,Mailed check,Yes,Yes
5863-OOKCL,Month-to-month,No,No internet service,Mailed check,No,No
1686-STUHN,One year,No,No internet service,Bank transfer (automatic),No,No
1329-VHWNP,Month-to-month,DSL,No,Bank transfer (automatic),No,No
2984-MIIZL,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
0266-GMEAO,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
5590-YRFJT,Month-to-month,DSL,No,Electronic check,Yes,Yes
5574-NXZIU,Two year,Fiber optic,Yes,Credit card (automatic),No,No
0019-GFNTW,Two year,DSL,Yes,Bank transfer (automatic),No,No
4256-ZWTZI,Month-to-month,DSL,Yes,Mailed check,Yes,No
8309-PPCED,Two year,Fiber optic,Yes,Bank transfer (automatic),Yes,No
4098-NAUKP,Month-to-month,Fiber optic,No,Electronic check,Yes,No
5196-WPYOW,One year,DSL,Yes,Mailed check,No,No
4608-LCIMN,Month-to-month,DSL,No,Bank transfer (automatic),No,No
1485-YDHMM,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes,No
4054-CUMIA,Month-to-month,No,No internet service,Mailed check,Yes,No
0603-TPMIB,Two year,No,No internet service,Mailed check,No,No
2525-GVKQU,Two year,No,No internet service,Mailed check,No,No
8161-QYMTT,Month-to-month,Fiber optic,No,Electronic check,Yes,No
9581-GVBXT,One year,DSL,No,Mailed check,No,No
5862-BRIXZ,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
5404-GGUKR,Month-to-month,DSL,No,Electronic check,Yes,No
3308-JSGML,Two year,DSL,Yes,Credit card (automatic),Yes,No
2126-GSEGL,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
3677-TNKIO,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
0440-QEXBZ,Month-to-month,DSL,No,Mailed check,Yes,No
2434-EEVDB,Two year,Fiber optic,No,Credit card (automatic),Yes,No
6762-QVYJO,Two year,DSL,Yes,Mailed check,No,No
6199-IWKGC,One year,Fiber optic,Yes,Electronic check,No,No
2675-DHUTR,Month-to-month,Fiber optic,No,Electronic check,Yes,No
8152-VETUR,Two year,Fiber optic,No,Credit card (automatic),Yes,No
9667-EQRXU,Month-to-month,DSL,No,Electronic check,Yes,Yes
7446-YPODE,Month-to-month,DSL,No,Bank transfer (automatic),No,No
9522-BNTHX,Month-to-month,DSL,No,Electronic check,Yes,No
4676-WLUHT,Two year,DSL,No,Bank transfer (automatic),No,No
3329-WDIOK,Month-to-month,DSL,No,Electronic check,Yes,Yes
7980-MHFLQ,Two year,No,No internet service,Mailed check,No,No
2873-ZLIWT,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
3415-TAILE,Month-to-month,DSL,No,Mailed check,No,Yes
0757-WCUUZ,Two year,DSL,No,Credit card (automatic),No,No
1629-DQQVB,Month-to-month,DSL,No,Bank transfer (automatic),No,No
1915-IOFGU,Month-to-month,Fiber optic,No,Electronic check,No,Yes
3045-XETSH,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
0374-AACSZ,Month-to-month,DSL,No,Electronic check,No,No
7239-HZZCX,Month-to-month,No,No internet service,Mailed check,No,Yes
4872-VXRIL,One year,DSL,Yes,Bank transfer (automatic),Yes,No
9140-CZQZZ,Two year,DSL,Yes,Bank transfer (automatic),Yes,No
3423-HHXAO,One year,No,No internet service,Mailed check,Yes,No
9938-TKDGL,Two year,Fiber optic,Yes,Electronic check,Yes,No
0531-ZZJWQ,Month-to-month,Fiber optic,No,Electronic check,Yes,No
6537-QLGEX,Month-to-month,DSL,No,Electronic check,Yes,No
2688-BHGOG,Month-to-month,Fiber optic,No,Electronic check,Yes,No
7683-CBDKJ,Month-to-month,DSL,No,Electronic check,Yes,Yes
0946-CLJTI,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
3160-TYXLT,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
1325-USMEC,Two year,Fiber optic,No,Credit card (automatic),Yes,No
0916-QOFDP,Month-to-month,Fiber optic,No,Electronic check,Yes,No
0628-CNQRM,One year,DSL,Yes,Bank transfer (automatic),Yes,Yes
5606-AMZBO,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
6199-IPCAO,Two year,No,No internet service,Mailed check,No,No
7665-TOALD,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
0112-QWPNC,One year,DSL,Yes,Electronic check,No,Yes
0324-BRPCJ,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2777-PHDEI,Month-to-month,Fiber optic,No,Electronic check,No,Yes
5640-CAXOA,One year,DSL,Yes,Credit card (automatic),Yes,No
2235-EZAIK,Two year,DSL,Yes,Credit card (automatic),No,No
3847-BAERP,Month-to-month,No,No internet service,Mailed check,Yes,No
1196-AMORA,Month-to-month,Fiber optic,No,Electronic check,No,Yes
4282-YMKNA,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
1453-RZFON,Month-to-month,DSL,No,Mailed check,No,No
8263-OKETD,Month-to-month,DSL,Yes,Credit card (automatic),Yes,No
0670-KDOMA,Month-to-month,No,No internet service,Mailed check,Yes,No
2476-YGEFM,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
8687-BAFGU,Month-to-month,Fiber optic,Yes,Electronic check,No,No
0641-EVBOJ,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No
0829-XXPLX,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
9974-JFBHQ,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes,No
5356-RHIPP,Month-to-month,No,No internet service,Mailed check,Yes,Yes
6624-JDRDS,Month-to-month,DSL,No,Bank transfer (automatic),No,No
0608-JDVEC,Two year,No,No internet service,Electronic check,No,No
9780-FKVVF,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
1919-RTPQD,Month-to-month,DSL,No,Electronic check,No,No
5214-NLTIT,Two year,Fiber optic,No,Credit card (automatic),Yes,No
3345-PBBFH,Month-to-month,DSL,No,Bank transfer (automatic),Yes,No
5055-BRMNE,Two year,Fiber optic,Yes,Credit card (automatic),No,No
9189-JWSHV,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2190-PHBHR,Two year,Fiber optic,No,Credit card (automatic),Yes,No
2650-GYRYL,One year,No,No internet service,Bank transfer (automatic),Yes,No
0746-JTRFU,Month-to-month,DSL,No,Electronic check,Yes,Yes
5208-FVQKB,Two year,DSL,Yes,Mailed check,No,No
7184-LRUUR,One year,DSL,No,Bank transfer (automatic),No,No
6627-CFOSN,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,No
3982-JGSFD,One year,No,No internet service,Credit card (automatic),Yes,No
1574-DYCWE,Two year,No,No internet service,Mailed check,No,No
7247-XOZPB,One year,DSL,Yes,Bank transfer (automatic),No,No
2466-FCCPT,One year,No,No internet service,Bank transfer (automatic),No,No
6211-WWLTF,Two year,Fiber optic,No,Credit card (automatic),No,No
4826-TZEVA,Month-to-month,Fiber optic,No,Credit card (automatic),No,No
6016-NXBNJ,One year,No,No internet service,Mailed check,Yes,No
9138-EFSMO,One year,Fiber optic,No,Bank transfer (automatic),No,No
0576-WNXXC,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
4632-XJMEX,One year,DSL,Yes,Credit card (automatic),No,No
8910-LEDAG,Month-to-month,Fiber optic,No,Credit card (automatic),No,No
3452-GWUIN,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2716-GFZOR,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
3724-UCSHY,Month-to-month,No,No internet service,Mailed check,No,No
8626-XHBIE,Two year,No,No internet service,Mailed check,Yes,No
4628-CTTLA,Month-to-month,DSL,No,Electronic check,Yes,Yes
3192-LNKRK,Month-to-month,Fiber optic,No,Mailed check,Yes,No
4439-YRNVD,Month-to-month,DSL,Yes,Electronic check,No,No
2876-VBBBL,Month-to-month,No,No internet service,Mailed check,Yes,Yes
6834-NXDCA,Month-to-month,DSL,No,Electronic check,Yes,Yes
2208-UGTGR,Month-to-month,Fiber optic,No,Electronic check,No,No
3005-TYFRD,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
8670-MEFCP,Two year,DSL,Yes,Credit card (automatic),Yes,No
3079-BCHLN,One year,No,No internet service,Bank transfer (automatic),No,No
7777-UNYHB,Month-to-month,No,No internet service,Credit card (automatic),Yes,No
5597-GLBUC,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
7278-CKDNC,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2748-MYRVK,One year,Fiber optic,No,Bank transfer (automatic),No,Yes
8450-UYIBU,Month-to-month,DSL,No,Electronic check,Yes,No
2969-VAPYH,One year,DSL,Yes,Credit card (automatic),No,No
4822-YCXMX,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
7181-OQCUT,Month-to-month,Fiber optic,No,Mailed check,No,No
8474-UMLNT,Month-to-month,DSL,Yes,Bank transfer (automatic),No,No
9821-POOTN,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
3836-FZSDJ,Two year,No,No internet service,Bank transfer (automatic),No,No
9142-XMYJH,Month-to-month,No,No internet service,Credit card (automatic),No,No
6559-ILWKJ,Two year,DSL,No,Electronic check,No,Yes
0187-QSXOE,Month-to-month,Fiber optic,No,Electronic check,Yes,No
7733-UDMTP,Month-to-month,DSL,No,Electronic check,Yes,No
2649-HWLYB,Two year,DSL,Yes,Bank transfer (automatic),No,No
5214-CHIWJ,One year,No,No internet service,Mailed check,No,No
4229-CZMLL,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
6904-JLBGY,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
2465-BLLEU,Month-to-month,No,No internet service,Mailed check,Yes,No
1685-VAYJF,Month-to-month,DSL,No,Credit card (automatic),No,No
8874-EJNSR,Two year,No,No internet service,Mailed check,No,No
6917-YACBP,Month-to-month,Fiber optic,No,Electronic check,Yes,No
5049-MUBWG,One year,DSL,Yes,Bank transfer (automatic),No,No
4223-WOZCM,Month-to-month,DSL,No,Mailed check,No,No
0769-MURVM,Two year,DSL,Yes,Bank transfer (automatic),No,No
9253-VIFJQ,One year,DSL,No,Credit card (automatic),No,No
7030-FZTFM,Two year,Fiber optic,Yes,Credit card (automatic),No,No
9741-YLNTD,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes,No
5917-RYRMG,One year,No,No internet service,Credit card (automatic),No,No
5120-ZBLAI,One year,DSL,No,Bank transfer (automatic),No,No
1194-BHJYC,Two year,DSL,Yes,Mailed check,Yes,No
3663-MITLP,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
0906-QVPMS,Two year,Fiber optic,Yes,Bank transfer (automatic),No,No
9025-ZRPVR,Month-to-month,No,No internet service,Mailed check,Yes,Yes
1905-OEILC,Month-to-month,No,No internet service,Mailed check,No,No
7858-GTZSP,Month-to-month,Fiber optic,No,Electronic check,Yes,No
3285-UCQVC,Month-to-month,DSL,Yes,Credit card (automatic),No,Yes
6248-BSHKG,One year,No,No internet service,Mailed check,No,No
4685-TFLLS,One year,No,No internet service,Bank transfer (automatic),No,No
3470-BTGQO,Month-to-month,DSL,No,Mailed check,No,No
1209-VFFOC,Two year,DSL,Yes,Mailed check,Yes,No
8224-DWCKX,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,No
5482-PLVPE,Month-to-month,DSL,No,Electronic check,No,Yes
4553-DVPZG,Month-to-month,Fiber optic,No,Electronic check,Yes,No
4902-OHLSK,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes
6917-IAYHD,Month-to-month,DSL,Yes,Mailed check,No,No
0495-ZBNGW,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes,Yes
8620-RJPZN,Month-to-month,No,No internet service,Electronic check,No,No
7572-KPVKK,Two year,Fiber optic,Yes,Electronic check,Yes,No
2642-MAWLJ,Two year,No,No internet service,Bank transfer (automatic),No,No
2357-COQEK,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes
7103-ZGVNT,One year,DSL,Yes,Credit card (automatic),No,No
3737-GCSPV,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes,Yes
2027-WKXMW,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No
7137-NAXML,One year,No,No internet service,Bank transfer (automatic),No,No
2428-ZMCTB,Month-to-month,No,No internet service,Credit card (automatic),No,No
2961-VNFKL,Two year,No,No internet service,Credit card (automatic),Yes,No
1768-HNVGJ,Month-to-month,DSL,Yes,Electronic check,Yes,No
6963-KQYQB,Two year,No,No internet service,Mailed check,No,No
5934-RMPOV,Month-to-month,Fiber optic,No,Electronic check,Yes,No
1207-BLKSA,Two year,No,No internet service,Mailed check,No,No
4088-YLDSU,One year,Fiber optic,Yes,Electronic check,Yes,Yes
8316-BBQAY,Two year,DSL,Yes,Credit card (automatic),No,No
1166-PQLGG,Two year,No,No internet service,Bank transfer (automatic),No,No
3146-JTQHR,One year,No,No internet service,Bank transfer (automatic),No,No
4291-YZODP,One year,No,No internet service,Mailed check,No,No
4395-PZMSN,Month-to-month,Fiber optic,No,Electronic check,Yes,No
6427-FEFIG,Two year,DSL,No,Credit card (automatic),No,No
0017-IUDMW,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
8706-HRADD,Month-to-month,DSL,Yes,Mailed check,Yes,No
9955-QOPOY,One year,DSL,Yes,Credit card (automatic),Yes,No
4385-ZKVNW,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes,No
5446-DKWYW,One year,DSL,No,Electronic check,Yes,No
2034-CGRHZ,Month-to-month,Fiber optic,No,Credit card (automatic),Yes,Yes
5797-APWZC,Month-to-month,Fiber optic,No,Electronic check,No,Yes
3683-QKIUE,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes,Yes
4228-ZGYUW,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
9031-ZVQPT,Two year,Fiber optic,Yes,Electronic check,Yes,No
2990-IAJSV,Two year,DSL,Yes,Bank transfer (automatic),No,No
8107-KNCIM,Month-to-month,Fiber optic,No,Electronic check,Yes,No
9027-YFHQJ,Month-to-month,No,No internet service,Bank transfer (automatic),Yes,No
5176-LDKUH,One year,Fiber optic,No,Electronic check,No,No
4644-OBGFZ,One year,No,No internet service,Mailed check,No,No
7926-IJOOU,Month-to-month,No,No internet service,Credit card (automatic),No,No
6480-YAGIY,One year,Fiber optic,Yes,Credit card (automatic),No,No
4029-HPFVY,Month-to-month,Fiber optic,No,Mailed check,Yes,No
7602-DBTOU,Two year,No,No internet service,Mailed check,No,No
5345-BMKWB,Month-to-month,No,No internet service,Mailed check,No,No
3519-ZKXGG,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5457-COLHT,Two year,DSL,Yes,Bank transfer (automatic),No,No
6416-TVAIH,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
5451-YHYPW,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
5108-ADXWO,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
7998-WNZEM,Two year,DSL,Yes,Bank transfer (automatic),No,No
3066-RRJIO,Month-to-month,Fiber optic,No,Mailed check,Yes,Yes
4664-NJCMS,Two year,DSL,Yes,Bank transfer (automatic),No,No
0307-BCOPK,One year,No,No internet service,Mailed check,No,No
7629-WFGLW,One year,Fiber optic,Yes,Electronic check,No,No
2542-HYGIQ,Month-to-month,No,No internet service,Credit card (automatic),No,No
6715-OFDBP,Month-to-month,DSL,No,Electronic check,Yes,Yes
5016-LIPDW,One year,No,No internet service,Mailed check,No,No
6481-LXPWL,One year,DSL,No,Credit card (automatic),Yes,No
1567-DSCIC,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2150-UWTFY,Month-to-month,DSL,No,Mailed check,No,Yes
6124-ACRHJ,Month-to-month,No,No internet service,Mailed check,No,No
9362-MWODR,Month-to-month,DSL,Yes,Credit card (automatic),Yes,No
9975-GPKZU,Two year,No,No internet service,Credit card (automatic),No,No
9625-RZFUK,Two year,No,No internet service,Mailed check,No,No
5153-LXKDT,Two year,Fiber optic,No,Electronic check,Yes,No
5161-UBZXI,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
1020-JPQOW,Month-to-month,Fiber optic,Yes,Electronic check,No,No
7919-ZODZZ,One year,DSL,No,Mailed check,Yes,No
0565-JUPYD,One year,Fiber optic,Yes,Credit card (automatic),No,No
6867-ACCZI,Two year,DSL,Yes,Mailed check,Yes,No
5939-XAIXZ,Month-to-month,DSL,No,Mailed check,Yes,No
9054-FOWNV,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2683-BPJSO,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes
2157-MXBJS,One year,DSL,No,Mailed check,Yes,Yes
8207-VVMYB,Two year,No,No internet service,Bank transfer (automatic),Yes,No
9732-EQMWY,Month-to-month,Fiber optic,No,Electronic check,No,No
9360-AHGNL,One year,Fiber optic,Yes,Mailed check,Yes,Yes
1087-UDSIH,Month-to-month,No,No internet service,Mailed check,Yes,Yes
5269-NRGDP,One year,DSL,Yes,Electronic check,No,No
6195-MELTI,One year,DSL,Yes,Mailed check,Yes,No
5485-WUYWF,Month-to-month,DSL,No,Bank transfer (automatic),No,Yes
2121-JAFOM,Two year,Fiber optic,Yes,Credit card (automatic),Yes,No
8818-DOPVL,Month-to-month,Fiber optic,No,Electronic check,Yes,No
2632-UCGVD,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes,Yes
5445-PZWGX,One year,Fiber optic,Yes,Electronic check,No,Yes
